,# f1,f2,f3,f4,f5,f6,f7,f8,sign,label
0,-1.3302260637283323,5.524349689483643,0.9229360818862915,-1.0226666927337646,-0.5744070410728456,-0.9795446991920472,-1.1716450452804563,-0.9107928872108461,1.0,1
1,0.21242308616638184,-0.6253747940063477,-0.28251403570175165,-1.7711373567581177,5.563647747039794,-2.4344348907470703,-1.3115602731704712,-1.703396201133728,4.0,5
2,-0.7535848617553712,-1.0364896059036255,-0.29801467061042786,-0.7920175790786742,-1.1386728286743164,-0.42325443029403687,-0.4817399382591248,5.32935667037964,7.0,2
3,-0.6313294768333435,-0.6431824564933777,-1.5954009294509888,0.8330511450767517,-1.1039515733718872,4.871910572052002,-0.8290834426879882,-1.0136860609054563,5.0,4
4,-1.4309152364730835,5.487331867218018,0.9541118144989011,-1.0724695920944212,-0.5001431703567505,-0.960864007472992,-0.9607816338539124,-1.0883334875106812,1.0,1
5,-0.7594306468963622,-0.8178877830505371,-0.7450002431869507,-1.215128779411316,-0.9023644924163817,-0.6088028550148009,-0.379525363445282,6.037147045135497,7.0,2
6,4.513623714447021,-1.4580636024475095,-1.3341580629348755,-0.6212738156318665,-0.46284928917884827,-0.5978267788887024,-1.0449389219284055,-2.0697596073150635,0.0,0
7,0.5351566672325134,-1.6889902353286743,-1.2634605169296265,5.39085817337036,-1.7961034774780271,0.40306413173675537,-1.6738651990890503,-1.1073068380355835,3.0,6
8,-0.3502635955810547,-0.6878175735473633,-1.7525991201400757,0.6486502885818481,-1.0699154138565063,5.037071228027344,-1.0730763673782349,-0.896782100200653,5.0,4
9,1.6042470932006836,-0.4331240653991699,-0.07676608115434647,-1.882289171218872,3.7028875350952153,-2.291766166687012,-1.6445090770721436,-2.3683712482452393,4.0,5
10,-0.9328411817550659,0.4802615344524384,5.077975273132324,-0.9832841157913208,-0.5810130834579468,-2.0916836261749268,-1.2405439615249632,-1.4641627073287964,2.0,7
11,-0.5657953023910521,-0.7613553404808044,-1.0861214399337769,-1.2529189586639404,-0.6409546136856079,-0.9645081162452696,5.929763317108153,-0.6835479140281677,6.0,3
12,-0.9685438871383667,0.47291558980941767,5.494636058807373,-1.0628869533538818,-0.6387123465538025,-2.350567102432251,-0.9016147851943968,-1.5711780786514282,2.0,7
13,3.701788663864136,-1.478371500968933,-1.2999571561813354,-0.7789702415466307,0.041389841586351395,-0.7074568867683411,-0.51588374376297,-1.7325316667556763,0.0,0
14,-0.5505573153495789,-0.8506749272346495,-1.0241869688034055,-1.559495210647583,-0.6307199001312256,-1.3869186639785767,6.325734615325928,-0.7389469742774963,6.0,3
15,3.434570550918579,-1.8388824462890625,-0.47061756253242487,-0.9091012477874755,0.2644601762294769,-1.4428257942199707,-0.18079340457916257,-1.8496943712234497,0.0,0
16,-0.8657065629959105,0.484858363866806,5.089085578918457,-0.8407454490661621,-0.646064281463623,-2.02582049369812,-1.0854980945587158,-1.4706795215606687,2.0,7
17,-1.2805774211883545,5.481093406677246,0.9643566608428957,-0.975177526473999,-0.5738589763641356,-0.9805533289909362,-1.2508349418640137,-0.8690527081489563,1.0,1
18,-0.7082213163375854,-0.8920477628707885,-0.6519742012023926,-1.1739650964736938,-0.8997151851654052,-0.5985252261161804,-0.44570624828338623,5.9445977210998535,7.0,2
19,-0.7815342545509337,-0.7096567153930664,-0.6898094415664673,-1.1257171630859375,-0.8922574520111085,-0.6401892900466919,-0.4080655574798584,5.94038200378418,7.0,2
20,-0.7476475238800048,-0.8465307950973511,-0.7348078489303587,-1.234077215194702,-0.9097898602485656,-0.6245388388633728,-0.3907248973846436,6.125387668609619,7.0,2
21,-1.0499253273010252,0.5186052322387695,5.341542720794678,-1.1759719848632812,-0.5382364988327025,-2.3573572635650635,-0.9697389006614685,-1.5590637922286987,2.0,7
22,-0.5513547658920288,-0.7041512727737427,-1.7238903045654297,0.7515536546707153,-1.136625051498413,5.2099456787109375,-1.0154953002929688,-1.0966440439224243,5.0,4
23,-0.7261188626289367,-0.7122128009796144,-0.6948645710945128,-1.133273363113403,-0.878002643585205,-0.6475420594215393,-0.45016378164291376,5.806641101837158,7.0,2
24,5.330531597137451,-2.103909015655517,-1.5663719177246092,0.2214877903461456,-0.6656991243362427,-0.6970822215080261,-1.219019055366516,-2.3347628116607666,0.0,0
25,-0.7671606540679932,-0.8366659879684448,-0.37971967458724976,-0.8024258017539978,-1.0623341798782349,-0.48892694711685186,-0.5312449932098389,5.286437511444092,7.0,2
26,-0.6154518723487854,-0.6868346929550171,-1.6935312747955322,0.8097841739654541,-1.143617868423462,5.173418521881104,-0.9578372240066528,-1.1375781297683716,5.0,4
27,0.4568512737751007,-1.4714565277099607,-1.1177300214767456,5.130920886993408,-1.782984972000122,0.3948121666908264,-1.3411895036697388,-1.2989566326141355,5.0,6
28,-0.570815920829773,-0.8163359165191649,-1.0225355625152588,-1.517730951309204,-0.6460962891578673,-1.2959589958190916,6.253454685211182,-0.757629930973053,6.0,3
29,-1.4623048305511475,5.45146942138672,0.9139975309371949,-1.106947422027588,-0.46798217296600336,-0.9684620499610899,-0.917325496673584,-1.0083048343658447,1.0,1
30,5.168360233306885,-1.9594796895980835,-1.5334047079086304,-0.0386710986495018,-0.701782763004303,-0.6709560751914978,-1.0769847631454468,-2.31707763671875,0.0,0
31,0.4324906766414642,-1.595292091369629,-1.1696380376815796,5.4216084480285645,-1.7950533628463743,0.3839446902275085,-1.532793402671814,-1.2515686750411987,3.0,6
32,-1.0315604209899902,-1.0841103792190552,-0.4841558039188385,-0.969201922416687,-0.9865951538085936,-0.3213421106338501,-0.006904006004333496,5.231924057006836,7.0,2
33,-0.99213707447052,-1.087385654449463,-0.6128740906715393,-1.1110676527023315,-1.0077534914016724,-0.31554657220840454,-0.1208004206418991,5.577860355377196,7.0,2
34,-0.5946174263954163,-0.7116502523422241,-1.8132606744766235,0.9406026005744934,-1.1514147520065308,5.339136123657227,-1.0435404777526855,-1.2262163162231443,5.0,4
35,0.483877956867218,-1.5919622182846067,-1.1714855432510376,5.339285373687744,-1.756821036338806,0.3673628568649292,-1.4785387516021729,-1.239907145500183,3.0,6
36,0.48059615492820734,-1.6064269542694092,-1.1940613985061643,5.407190322875977,-1.8353854417800903,0.42956870794296254,-1.5695571899414062,-1.222728610038757,3.0,6
37,-0.7766618728637694,-0.9096957445144653,-0.7363932132720947,-1.261831283569336,-0.9229862689971923,-0.5843901038169861,-0.3454957604408264,6.1712188720703125,7.0,2
38,5.373537540435791,-2.1537518501281734,-1.5874000787734983,0.36197286844253534,-0.6493878364562988,-0.7687457203865051,-1.281427979469299,-2.3685688972473145,0.0,0
39,-0.5864230990409851,-0.7623867988586426,-1.0631518363952637,-1.3382350206375122,-0.6465079784393312,-1.0405813455581665,6.0073766708374015,-0.7408291697502136,6.0,3
40,-0.7259435057640076,-0.9351919293403624,-0.6364840269088745,-1.1679561138153076,-0.9530422687530515,-0.515381395816803,-0.303691029548645,5.838379383087158,7.0,2
41,4.375078678131104,-1.6075127124786377,-1.4137868881225584,-1.0643601417541504,0.07627250254154205,-0.9739226698875427,-0.21269290149211884,-2.0800440311431885,0.0,0
42,-0.004648119211196899,-1.0128014087677,-0.5739513039588928,-1.4613722562789917,-0.915597140789032,-1.666850209236145,5.946354389190674,-0.7001288533210753,6.0,3
43,5.37717342376709,-2.1728818416595455,-1.5989516973495483,0.49978530406951904,-0.6860644221305847,-0.7667892575263977,-1.2939075231552124,-2.3876452445983887,0.0,0
44,-1.0567065477371216,0.6352630853652954,5.385817050933838,-1.3144237995147705,-0.4525032043457031,-2.495223999023437,-0.8724785447120665,-1.7186614274978635,2.0,7
45,0.5534504055976868,-1.6417685747146606,-1.2269781827926636,5.300323009490967,-1.7866915464401243,0.4205895662307739,-1.5779050588607788,-1.1698850393295288,3.0,6
46,-0.008335582911968231,-0.5796289443969728,-0.2684167325496673,-1.7971625328063965,5.562758922576904,-2.3400695323944087,-1.121232032775879,-1.7818523645401,4.0,5
47,-1.386748194694519,5.622821807861328,1.0308767557144165,-1.1958551406860352,-0.4921609163284302,-1.0082578659057615,-1.0766222476959229,-0.858201265335083,1.0,1
48,-0.7518131732940675,-0.9812600612640381,-0.7404059767723083,-1.2819262742996216,-0.9203270673751832,-0.5176823735237122,-0.2946397662162781,6.027133464813232,7.0,2
49,3.999641180038452,-2.153937101364136,-0.8282999992370604,-0.31642788648605347,-0.02570195123553276,-1.3705394268035889,-0.3882525563240051,-1.8677242994308472,0.0,0
50,-0.5091105699539185,-0.7014369368553162,-1.7853808403015137,0.8107046484947203,-1.1369848251342771,5.208636283874512,-1.062729001045227,-1.0967832803726196,5.0,4
51,-1.5783970355987549,5.657756805419922,1.0950425863265991,-1.4200043678283691,-0.48581406474113453,-0.9695268273353576,-0.7814847826957703,-0.8922165036201477,1.0,1
52,5.082050800323486,-2.0006465911865234,-1.4782270193099976,0.20526930689811704,-0.42851203680038447,-0.8258424997329712,-1.2226544618606567,-2.295770645141601,0.0,0
53,4.894763946533203,-1.6030616760253906,-1.4847334623336792,-0.6828039884567261,-0.4529447555541992,-0.7269011735916138,-1.050042748451233,-2.1393673419952393,0.0,0
54,5.413473606109619,-2.1912310123443604,-1.599617600440979,0.4576726257801056,-0.7012780904769897,-0.744880735874176,-1.319663405418396,-2.356786727905273,0.0,0
55,-0.7770459055900573,-0.7990745306015015,-0.7053202390670776,-1.1770781278610227,-0.9155856370925904,-0.6334629058837891,-0.3982620239257813,6.093954563140869,7.0,2
56,-0.5884239673614502,-0.6894919872283936,-1.6355311870574951,0.7236320972442627,-1.1056772470474243,5.0691118240356445,-0.9350533485412595,-1.0892658233642578,5.0,4
57,4.828512191772461,-1.8182556629180908,-1.3803266286849976,-0.4252218008041382,-0.5287516713142395,-0.4867315888404846,-1.0316336154937744,-2.0240240097045894,0.0,0
58,-1.0225257873535156,0.5282191634178162,5.52893590927124,-1.2043064832687376,-0.6349362134933472,-2.4639129638671875,-0.8799410462379454,-1.576067328453064,2.0,7
59,0.4291132986545562,-1.0298248529434204,-0.7634940147399902,4.112098217010497,-1.1710568666458128,0.5037865042686462,-0.8724458813667297,-1.3129360675811768,3.0,6
60,-0.7453204989433287,-0.9788992404937744,-0.7518804669380189,-1.3144894838333128,-0.9272773265838624,-0.5401774048805237,-0.31216335296630854,6.157882213592528,7.0,2
61,0.5860603451728821,-1.5221608877182007,-1.12129008769989,5.019543170928955,-1.654492974281311,0.34660661220550537,-1.2552850246429443,-1.3007475137710571,3.0,6
62,-0.6224151253700256,-1.0614323616027832,-0.817631423473358,-1.4422979354858398,-0.9236501455307008,-0.5859562754631041,-0.3459364175796509,6.140377998352051,5.0,2
63,0.46776151657104487,-1.5969512462615967,-1.1646870374679563,5.324647426605225,-1.7636864185333252,0.375004768371582,-1.5502160787582395,-1.2116118669509888,3.0,6
64,4.349960803985596,-1.5576395988464355,-1.3433676958084106,-0.8689552545547485,0.020350154489278797,-0.8968735337257385,-0.5990661382675171,-2.1100795269012447,0.0,0
65,0.23427993059158325,-0.7217715382575988,-0.2627944350242615,-1.7826735973358154,5.5307674407958975,-2.429023265838623,-1.2726150751113892,-1.773123860359192,4.0,5
66,5.022684574127196,-2.024793863296509,-1.5254470109939575,0.07509714365005493,-0.6158746480941772,-0.6392167806625366,-1.1590070724487305,-2.0941948890686035,0.0,0
67,-0.7267026305198668,-0.8027359247207642,-0.6854867339134216,-1.1685777902603147,-0.8693892955780029,-0.6392712593078613,-0.4112190008163452,5.952639579772949,7.0,2
68,0.47975510358810414,-1.661921977996826,-1.2417367696762085,5.365389347076416,-1.80503511428833,0.4068074822425842,-1.709187626838684,-1.2069519758224487,3.0,6
69,0.49902096390724177,-0.8060582876205443,-0.15122494101524353,-2.016855239868164,5.360064029693604,-2.600824356079101,-1.1716454029083252,-2.005449056625366,4.0,5
70,-0.159731388092041,-0.9827128648757935,-0.5564442873001099,-1.5518277883529663,-0.8028302788734435,-1.5717823505401611,6.577417850494385,-0.8113707900047302,6.0,3
71,0.4481995701789856,-1.6212003231048584,-1.2003760337829588,5.4480299949646,-1.8051563501358032,0.40270096063613886,-1.5820193290710447,-1.2428226470947263,3.0,6
72,0.5380387902259827,-1.5232739448547363,-1.097328782081604,5.145063877105713,-1.7090258598327637,0.33883786201477045,-1.3251715898513792,-1.2682044506072998,3.0,6
73,-0.8805966377258301,0.5017226338386536,5.132738590240479,-0.9042320847511293,-0.6504647135734558,-2.0469110012054443,-1.2057024240493774,-1.6089584827423096,2.0,7
74,-0.7641140818595886,-0.8135415315628051,-0.6795449256896973,-1.152955412864685,-0.9089803099632264,-0.6026883721351624,-0.3790189623832703,5.928259372711182,7.0,2
75,0.5064153075218201,-1.5851967334747314,-1.176031708717346,5.340091705322266,-1.8216015100479124,0.41987586021423334,-1.522094488143921,-1.21719491481781,3.0,6
76,-0.8048564791679382,-0.7453427314758301,-0.614115297794342,-1.0378181934356687,-0.910746932029724,-0.5509595274925232,-0.3487538695335388,5.596317768096924,7.0,2
77,-0.5492613315582275,-0.8323845267295836,-0.9519106149673461,-1.3782048225402832,-0.6766275763511658,-1.0479788780212402,6.193082332611084,-0.8121449351310731,6.0,3
78,0.5386224389076233,-1.6595791578292847,-1.2136080265045166,5.303332805633545,-1.7527638673782349,0.38565814495086664,-1.586887001991272,-1.1525903940200803,3.0,6
79,-1.4239789247512815,5.493296146392822,0.9350390434265136,-1.0783933401107788,-0.5066160559654236,-0.9791869521141052,-1.0145313739776611,-1.0215561389923096,1.0,1
80,5.407815933227539,-2.1885225772857666,-1.5972381830215454,0.4176919162273407,-0.6848069429397583,-0.7527053952217102,-1.286906599998474,-2.3792541027069087,0.0,0
81,-0.9894237518310547,0.5009300112724304,5.49120569229126,-1.157431960105896,-0.6521073579788208,-2.4242289066314697,-0.9471768140792847,-1.5904821157455444,2.0,7
82,-0.7340399026870726,-0.9564706087112426,-0.7044080495834352,-1.27091908454895,-0.9282798767089844,-0.5855666995048523,-0.34425556659698486,6.166744709014893,7.0,2
83,0.03510402888059616,-0.6382799148559569,-0.24840110540390012,-1.737872004508972,5.554908752441406,-2.3431758880615234,-1.2228070497512815,-1.6878432035446167,4.0,5
84,-0.5310514569282532,-0.8668642640113831,-1.0497428178787231,-1.4364794492721555,-0.6111733317375183,-1.2617719173431396,6.296017169952393,-0.6818779706954956,6.0,3
85,-0.34735897183418274,-0.6726382374763489,-1.7249492406845093,0.6559109091758728,-1.0680974721908567,4.983086585998535,-1.0541763305664062,-0.8847188353538513,5.0,4
86,-1.341852784156799,5.545072555541992,0.9929401874542236,-1.097013473510742,-0.5122807621955872,-0.9489064812660216,-1.1931589841842651,-0.8302669525146483,1.0,1
87,-0.3374977707862854,-0.479586273431778,-0.229595810174942,-1.5646073818206787,5.282036304473877,-2.0780344009399414,-0.9267638325691224,-1.647704005241394,4.0,5
88,-1.3324779272079468,5.499547004699707,1.0012247562408447,-1.109460711479187,-0.518438458442688,-1.017120599746704,-1.1410768032073975,-0.8628442287445068,1.0,1
89,-0.22969120740890503,-0.37400421500205994,-0.1890094876289368,-1.46328067779541,5.165070533752441,-1.9162538051605225,-1.1518642902374268,-1.090767741203308,4.0,5
90,5.228151798248291,-2.1497206687927246,-1.6140204668045044,0.27491292357444763,-0.7293155193328857,-0.6454135775566101,-1.0649765729904175,-2.378204345703125,0.0,0
91,-0.5759304165840149,-0.8746157884597777,-0.9528232812881469,-1.6962841749191284,-0.6387448310852051,-1.5518321990966797,6.443371295928955,-0.7588724493980407,6.0,3
92,-0.30622050166130066,-0.4112461805343628,-0.2201842963695526,-1.5545241832733154,5.233253479003905,-2.013841152191162,-1.0414446592330933,-1.3861685991287231,4.0,5
93,-0.6799234747886658,-0.8971456289291383,-0.5457518696784973,-1.049286127090454,-1.0366872549057007,-0.5163686275482178,-0.4337993860244751,5.705991268157959,7.0,2
94,3.514592170715332,-1.7585196495056152,-0.35636672377586365,-0.9107095003128051,0.24902363121509552,-1.575878024101257,-0.270882248878479,-1.922812819480896,0.0,0
95,-1.3034776449203491,5.443752288818359,0.9597464799880979,-1.0278142690658567,-0.5299665331840515,-0.9616852402687072,-1.2271474599838257,-0.7868831753730774,1.0,1
96,-0.9490150213241576,0.4434855282306671,5.545403480529785,-1.0284202098846436,-0.603759765625,-2.403440237045288,-0.777751386165619,-1.4637057781219482,2.0,7
97,-0.590069055557251,-0.774673044681549,-1.0634541511535645,-1.3357074260711668,-0.641577959060669,-0.9847901463508606,5.933835506439209,-0.7881127595901489,6.0,3
98,0.15451475977897644,-0.7579781413078307,-0.06074061244726181,-1.4547324180603027,-0.8144686222076416,-1.722923994064331,5.38248348236084,-0.9068263769149779,6.0,3
99,0.38026511669158936,-1.026667237281799,-0.7940632104873657,4.174607753753662,-1.290528893470764,0.4195787310600281,-0.938732385635376,-1.1144195795059204,3.0,6
100,0.37014448642730713,-0.7873705625534058,-0.25583192706108093,-1.8185906410217283,5.477580070495605,-2.4917478561401367,-1.2962766885757446,-1.8780601024627683,4.0,5
101,-1.0288211107254028,0.5683138370513916,5.1205148696899405,-1.1819413900375366,-0.4740452766418457,-2.260304450988769,-1.07211434841156,-1.7387102842330933,2.0,7
102,-0.8563727736473083,0.5006579756736755,5.035606861114502,-0.838489532470703,-0.6617549657821655,-1.978874444961548,-1.2193944454193115,-1.490938663482666,2.0,7
103,-0.5748956203460692,-0.6920101642608643,-1.6662408113479614,0.705288290977478,-1.0915662050247192,5.090280532836913,-0.9553172588348388,-1.077803373336792,5.0,4
104,0.575295090675354,-1.679411768913269,-1.2300529479980469,5.287421703338623,-1.7549611330032349,0.38876986503601074,-1.5514665842056274,-1.1632418632507324,3.0,6
105,-0.7678849101066588,-0.8416667580604553,-0.74264657497406,-1.2315467596054075,-0.9182400107383728,-0.5989697575569153,-0.3655375838279724,6.084604740142822,7.0,2
106,-0.5555890798568726,-0.8119129538536071,-1.078049659729004,-1.1782829761505127,-0.6351951956748961,-0.8551927804946899,5.8485822677612305,-0.7999410033226013,6.0,3
107,0.5602105259895325,-0.8568245172500609,-0.18312332034111023,-1.9623308181762693,5.323284149169922,-2.5787127017974854,-1.2336622476577759,-2.0365259647369385,4.0,5
108,-0.3434382677078247,-0.9653428196907043,-0.798715591430664,-1.5071886777877808,-0.7524407505989074,-1.5075998306274414,6.436705112457275,-0.6274653077125549,6.0,3
109,0.4741154909133911,-1.473541021347046,-1.1196780204772947,5.207828521728516,-1.728963017463684,0.32292091846466064,-1.2780916690826416,-1.3061901330947876,3.0,6
110,-1.0321431159973145,0.5419012904167175,5.282669544219971,-1.168608784675598,-0.5460035800933838,-2.3303232192993164,-1.0088998079299927,-1.602779746055603,2.0,7
111,-0.7603594064712524,-0.5574648380279541,-0.6647447943687439,-1.0150806903839111,-0.8067129850387573,-0.6794571280479431,-0.5006865859031677,5.47485876083374,7.0,2
112,-0.6132394075393677,-0.7847620248794556,-1.0025349855422971,-1.5177069902420044,-0.6441940069198608,-1.2084267139434814,6.134182453155518,-0.777559459209442,6.0,3
113,-1.014554738998413,0.7614327669143677,5.374840259552002,-1.401218056678772,-0.3681541979312897,-2.5217258930206294,-0.7830581665039062,-1.8913651704788208,2.0,7
114,-0.43566298484802246,-0.9551963806152344,-0.8983834981918336,-1.5528430938720703,-0.6960856318473816,-1.52556574344635,6.455077648162842,-0.6047090888023376,6.0,3
115,-1.4889276027679443,5.559551239013672,1.0063849687576292,-1.1096194982528687,-0.47696083784103394,-0.9661292433738707,-0.974678635597229,-0.9685083031654357,1.0,1
116,-0.33315718173980713,-0.40477305650711054,-0.2307477295398712,-1.5284806489944458,5.189385414123535,-1.99165678024292,-1.014189600944519,-1.4109848737716675,4.0,5
117,5.389626979827881,-2.1695756912231445,-1.590689182281494,0.4861734509468079,-0.6846590042114258,-0.7594922184944154,-1.320030093193054,-2.3782172203063965,0.0,0
118,-0.8020155429840087,-0.7415786981582642,-0.6380892992019653,-1.0575544834136963,-0.8995571136474609,-0.5767816901206969,-0.3652845025062561,5.699895381927489,7.0,2
119,-0.1714298129081726,-0.5561447739601135,-1.992495894432068,1.3570683002471924,-1.1965664625167847,4.804553985595703,-1.2500250339508057,-1.4793249368667603,5.0,4
120,-0.7166168689727783,-0.7787150144577025,-0.52488112449646,-0.9962761402130128,-0.9793929457664488,-0.5480093359947205,-0.4723385572433472,5.460768222808838,7.0,2
121,0.5346900224685669,-1.4974191188812256,-1.0961905717849731,5.0858964920043945,-1.6743141412734983,0.33538293838500977,-1.2835414409637451,-1.278305172920227,3.0,6
122,4.510701656341553,-1.307229995727539,-1.447985291481018,-0.9030303955078125,-0.415898472070694,-0.49963825941085815,-1.0154011249542236,-1.9403132200241089,0.0,0
123,-0.7622517347335814,0.4556195735931397,4.725731372833252,-0.9694740772247313,-0.46914970874786377,-2.04031753540039,-1.2575478553771973,-1.277199387550354,2.0,7
124,-0.4552999138832092,-0.9339843988418579,-0.9595453739166259,-1.5385929346084595,-0.6796131730079651,-1.4779603481292725,6.399630546569824,-0.6278746128082275,6.0,3
125,-0.5365450978279114,-0.7164125442504883,-1.8855900764465328,0.915488362312317,-1.1667650938034055,5.379467964172363,-1.1079188585281372,-1.2199550867080688,5.0,4
126,-1.3316818475723267,5.542361259460449,0.8996665477752684,-1.1468684673309326,-0.5757793188095093,-0.9616852402687072,-1.0905503034591675,-0.88376384973526,1.0,1
127,0.5008550882339478,-1.6522510051727295,-1.2554494142532349,5.3319902420043945,-1.7782548666000366,0.41692894697189326,-1.6784495115280151,-1.2020913362503052,3.0,6
128,-0.7518996000289918,-1.0054086446762085,-0.7834204435348511,-1.3507020473480225,-0.9343702793121338,-0.5050646662712097,-0.30834394693374634,6.1867661476135245,7.0,2
129,-0.36153492331504816,-0.47726309299468994,-0.23227986693382263,-1.5248494148254395,5.21634817123413,-2.038142204284668,-0.888789415359497,-1.6320337057113647,4.0,5
130,-0.7715300917625427,-0.9501937627792358,-0.7488969564437865,-1.289525032043457,-0.926605224609375,-0.5552043318748474,-0.3180517554283142,6.1966538429260245,7.0,2
131,-1.4570229053497314,5.557950973510742,0.9996563196182251,-1.1313774585723877,-0.49559432268142706,-0.9705603718757628,-0.9514038562774657,-1.0401602983474731,1.0,1
